,temperature,density,real_ufrac,delta_phi,stable,pres
327,835,4303.030303030303,-2.0796132131114637,-2.1898201475882315,1,-45.7692469238872
328,835,4863.636363636364,-2.0421526165051995,-2.167972813480184,1,-57.5875622280481
329,835,5424.242424242424,-2.002290907187985,-2.1439825428478185,1,-70.49031290643954
330,835,5984.848484848485,-1.9603568671151819,-2.118166109289268,1,-84.39287132232393
331,835,6545.454545454546,-1.9166539693139741,-2.0908140800757584,1,-99.21255244918082
332,835,7106.060606060606,-1.871461045199735,-2.062191484460886,1,-114.86917599145754
333,835,7666.666666666667,-1.8250331263781847,-2.032538662672433,1,-131.28538610831114
334,835,8227.272727272728,-1.7776024433874569,-2.002072278421725,1,-148.38676815345124
335,835,8787.878787878788,-1.729379559653248,-1.9709864735341283,1,-166.10180271845508
336,835,9348.484848484848,-1.6805546158328188,-1.9394541401463388,1,-184.3616963061426
337,835,9909.09090909091,-1.63129865773656,-1.907628283858562,1,-203.10012532851036
338,835,10469.69696969697,-1.5817650201195237,-1.8756434502534811,1,-222.2529260815378
339,835,11030.30303030303,-1.5320907387858291,-1.8436171872558367,1,-241.75775823257976
340,835,11590.909090909092,-1.482397964550219,-1.8116515168116822,1,-261.55376354783556
341,835,12151.515151515152,-1.432795354540247,-1.7798343912032368,1,-281.5812354861163
342,835,12712.121212121212,-1.3833794189448767,-1.7482411118306886,1,-301.781309274658
343,835,13272.727272727274,-1.3342358044583036,-1.7169356913258873,1,-322.0956765043109
344,835,13833.333333333334,-1.2854404991490709,-1.6859721432342467,1,-342.46632341456666
345,835,14393.939393939394,-1.2370609471366727,-1.6553956870453739,1,-362.8352880910467
346,835,14954.545454545456,-1.1891570651145744,-1.625243859906144,1,-383.1444289095482
347,835,15515.151515151516,-1.1417821562963848,-1.595547529791175,1,-403.3351948192498
348,835,16075.757575757576,-1.0949837206813213,-1.5663318081379198,1,-423.3483875213673
349,835,16636.363636363636,-1.0488041635837342,-1.5376168629269311,1,-443.1239063183391
350,835,17196.969696969696,-1.0032814071285894,-1.5094186358837536,1,-462.60046843253576
351,835,17757.57575757576,-0.9584494118860969,-1.481749469904937,1,-481.71530095579857
352,835,18318.18181818182,-0.9143386180093849,-1.4546186549737086,1,-500.4038052562669
353,835,18878.78787878788,-0.8709763171334772,-1.42803290271628,1,-518.5992004383612
354,835,19439.39393939394,-0.8283869678256466,-1.4019967612920887,1,-536.232158831983
355,835,20000.0,-0.7865924684007688,-1.3765129833650096,1,-553.2304525401177
356,835,20560.60606060606,-0.7456124011999217,-1.3515828602366353,1,-569.518634312738
357,835,21121.21212121212,-0.7054642616715758,-1.327206534531753,1,-585.0177764664278
358,835,21681.818181818184,-0.6661636834853111,-1.3033833018016998,1,-599.6452861785764
359,835,22242.424242424244,-0.6277246672743546,-1.280111907877871,1,-613.3148029940603
360,835,22803.030303030304,-0.5901598155885421,-1.2573908439061565,1,-625.9361655479208
361,835,23363.636363636364,-0.5534805708755706,-1.2352186353529753,1,-637.4154130995508
362,835,23924.242424242424,-0.5176974479307801,-1.2135941160271413,1,-647.6547701230221
363,835,24484.848484848484,-0.48282024867781836,-1.1925166747196903,1,-656.552556424246
364,835,25045.454545454548,-0.4488582465701252,-1.171986461628728,1,-664.002976090714
365,835,25606.060606060608,-0.4158203308009485,-1.1520045447699974,1,-669.8957655290627
366,835,26166.666666666668,-0.3837151063006614,-1.1325730124964735,1,-674.1157172189243
367,835,26727.272727272728,-0.35255095269423187,-1.1136950255689373,1,-676.542131011132
368,835,27287.878787878788,-0.322336052079113,-1.0953748290221097,1,-677.0482681348146
369,835,27848.484848484848,-0.293078399951924,-1.0776177386428891,1,-675.5008870571902
370,835,28409.09090909091,-0.2647858147876343,-1.0604301181434583,1,-671.7599226098852
371,835,28969.69696969697,-0.23746595946821647,-1.043819360881991,1,-665.6783340581601
372,835,29530.303030303032,-0.21112638268036843,-1.0277938849680703,1,-657.1021035896138
373,835,30090.909090909092,-0.18577458196692098,-1.0123631442014362,1,-645.8703271723728
374,835,30651.515151515152,-0.16141808406000413,-0.9975376512673482,1,-631.815317176801
375,835,31212.121212121212,-0.1380645339534572,-0.9833290054576953,1,-614.7626371824131
376,835,31772.727272727272,-0.11572178272431044,-0.9697499157416908,1,-594.531012286631
377,835,32333.333333333336,-0.09439796534183187,-0.9568142112279783,1,-570.9320939480622
378,835,32893.93939393939,-0.07410156280859725,-0.9445368341435046,1,-543.7700945876832
379,835,33454.545454545456,-0.0548414467908358,-0.9329338142344903,1,-512.8413331728284
380,835,34015.15151515152,-0.03662690830271531,-0.922022226860593,1,-477.9337434908812
381,835,34575.757575757576,-0.019467674297797943,-0.9118201392930264,1,-438.8263927269911
382,835,35136.36363636364,-0.0033739169808530978,-0.9023465506327717,1,-395.28904478203765
383,835,35696.969696969696,0.011643739491752125,-0.8936213305613682,1,-347.0817874017122
384,835,36257.57575757576,0.025574211069517516,-0.8856651612607895,1,-293.9547300363241
385,835,36818.181818181816,0.03840594180079626,-0.8784994857450739,1,-235.6477728127979
386,835,37378.78787878788,0.050126885872100124,-0.8721464648506371,1,-171.89044561044122
387,835,37939.39393939394,0.060724482496089416,-0.866628944379087,1,-102.40181785183495
388,835,38500.0,0.07018562289948105,-0.8619704333779776,1,-26.890481857928723
389,835,39060.606060606064,0.07849660894614541,-0.8581950942042192,1,54.94538622135642
390,835,39621.21212121212,0.0856431031353545,-0.8553277447569224,1,143.4178844808222
391,835,40181.818181818184,0.09161006991053111,-0.8533938730217734,1,238.84916112693708
392,835,40742.42424242424,0.0963817084293751,-0.8524196638084885,1,341.5711101917382
393,835,41303.030303030304,0.09994137718459961,-0.85243203728402,1,451.9249928317521
394,835,41863.63636363637,0.10227151111239086,-0.8534586986203715,1,570.2609935330588
395,835,42424.242424242424,0.10335353206174092,-0.8555281978085144,1,696.9377236767323
396,835,42984.84848484849,0.10316775370338849,-0.8586699984574666,1,832.3216874015559
397,835,43545.454545454544,0.10169328211661455,-0.862914554215595,1,976.7867264296005
398,835,44106.06060606061,0.09890791339728433,-0.8682933913276802,1,1130.713461458521
399,835,44666.66666666667,0.09478802967522237,-0.8748391957820749,1,1294.488747874143
400,835,45227.27272727273,0.08930849491554538,-0.8825859035048033,1,1468.505162937414
401,835,45787.87878787879,0.08244255180683369,-0.8915687921215015,1,1653.1605403139426
402,835,46348.48484848485,0.07416172091878825,-0.9018245729235703,1,1848.8575659358874
403,835,46909.09090909091,0.06443570314706282,-0.9133914818377088,1,2056.003446821982
404,835,47469.69696969697,0.05323228626535692,-0.926309368395729,1,2275.0096617576573
405,835,48030.30303030303,0.04051725618330182,-0.9406197819251968,1,2506.2917997831937
406,835,48590.909090909096,0.02625431327107275,-0.9563660544228131,1,2750.2694893829744
407,835,49151.51515151515,0.010404993870891999,-0.973593379818384,1,3007.366418241286
408,835,49712.121212121216,-0.007071403123168674,-0.9923488895822866,1,3278.010440541493
409,835,50272.72727272727,-0.026217884962900895,-1.012681724863762,1,3562.633766137691
410,835,50833.333333333336,-0.04707982957712087,-1.0346431055653782,1,3861.6732236044522
411,835,51393.93939393939,-0.06970504667979105,-1.058286396954968,1,4175.570587232828
412,835,51954.545454545456,-0.09414383636069545,-1.0836671745871382,1,4504.772956534265
413,835,52515.15151515152,-0.12044904619863495,-1.1108432884497081,1,4849.733175762105
414,835,53075.757575757576,-0.1486761280414708,-1.139874927363737,1,5210.910280363192
415,835,53636.36363636364,-0.1788831956746939,-1.1708246847520252,1,5588.769957121604
416,835,54196.969696969696,-0.21113108464867403,-1.2037576269481816,1,5983.785005016861
417,835,54757.57575757576,-0.24548341555999253,-1.2387413652521018,1,6396.435784452349
418,835,55318.18181818182,-0.2820066620831818,-1.2758461329468402,1,6827.210643460988
419,835,55878.78787878788,-0.3207702250333615,-1.3151448684839133,1,7276.606310706382
420,835,56439.39393939394,-0.36184651370840903,-1.3567133060197276,1,7745.1282465041895
421,835,57000.0,-0.4053110357162064,-1.4006300744498672,1,8233.290944627359
